female,moth_birthyr,fath_birthyr,married,age,employed,degree,asset_inc,labor_inc,total_wealth,total_income
0,1980.0,,0,23.0,3,0,0,24120,0,24120
0,1977.0,1973.0,0,28.0,1,0,0,14400,0,14400
0,1977.0,,0,18.0,1,0,0,14400,0,14400
1,1980.0,1973.0,0,21.0,1,0,0,21500,0,21500
1,,,1,45.0,9,1,0,14400,0,14400
0,1969.0,1964.0,0,25.0,1,0,0,67000,0,67000
0,1969.0,1964.0,0,31.0,3,0,0,19000,0,19000
1,1966.0,1956.0,0,21.0,1,0,0,37440,0,37440
1,,,0,63.0,1,0,0,14400,0,14400
0,,,0,27.0,1,0,0,30000,0,30000
1,1937.0,,0,57.0,6,0,0,8320,0,8320
1,1974.0,1973.0,0,19.0,1,0,0,14400,0,14400
1,,,0,29.0,9,0,0,14400,0,14400
1,1965.0,1964.0,0,24.0,1,0,0,14400,0,14400
1,1965.0,1964.0,0,20.0,1,0,0,2769,0,2769
0,1976.0,1977.0,0,28.0,1,0,0,92000,0,92000
1,1976.0,,0,22.0,1,0,0,52000,0,52000
1,1985.0,1983.0,0,17.0,1,0,0,6024,0,6024
0,1960.0,1957.0,0,23.0,1,0,0,14400,0,14400
1,1971.0,1965.0,0,19.0,1,0,0,1500,0,1500
0,1985.0,1975.0,0,17.0,1,0,0,1170,0,1170
0,1980.0,,0,20.0,1,0,0,1190,0,1190
0,,,1,57.0,1,0,0,14400,0,14400
0,,,0,31.0,1,3,0,14400,0,14400
1,1955.0,1953.0,0,47.0,1,0,0,14400,0,14400
0,1978.0,,0,20.0,1,0,0,10400,0,10400
0,1983.0,1982.0,0,19.0,2,0,0,14400,0,14400
0,1983.0,1982.0,0,18.0,2,0,0,10000,0,10000
1,,,0,54.0,1,0,0,58240,0,58240
1,1963.0,,0,41.0,1,0,0,26950,0,26950
1,1978.0,1976.0,0,22.0,3,0,0,14400,0,14400
1,1983.0,,0,18.0,1,0,0,14400,0,14400
0,1981.0,,0,17.0,1,0,0,3692,0,3692
1,,,0,23.0,1,0,0,18000,0,18000
1,,,0,21.0,3,0,0,20200,0,20200
0,1963.0,,0,18.0,1,0,0,900,0,900
0,1968.0,,0,37.0,1,2,0,14400,0,14400
1,1968.0,,0,28.0,1,0,0,14400,0,14400
1,1984.0,,0,20.0,1,0,0,18000,0,18000
0,1951.0,1951.0,1,46.0,5,2,0,14400,0,14400
1,1965.0,1959.0,0,27.0,1,0,0,31000,0,31000
0,1972.0,1968.0,0,21.0,1,0,0,6000,0,6000
0,1978.0,,0,21.0,7,0,0,3206,0,3206
0,1965.0,1960.0,0,23.0,1,0,0,9360,0,9360
0,,,0,24.0,9,0,0,14400,0,14400
0,1978.0,1977.0,0,23.0,1,0,0,14400,0,14400
0,1978.0,1977.0,0,27.0,1,0,0,14400,0,14400
1,1974.0,,0,27.0,1,2,0,55000,0,55000
0,1980.0,1978.0,0,19.0,9,0,0,6000,0,6000
1,,,1,28.0,1,0,0,65000,0,65000
0,,,0,25.0,2,0,0,14400,0,14400
1,,1949.0,0,48.0,1,0,0,14400,0,14400
1,1961.0,1932.0,0,37.0,1,2,0,66600,0,66600
0,1976.0,,0,28.0,3,0,0,20200,0,20200
0,1979.0,,0,26.0,3,0,0,14400,0,14400
1,1987.0,,0,21.0,3,0,0,27200,0,27200
1,1975.0,1976.0,0,20.0,7,0,0,28000,0,28000
1,1977.0,1968.0,0,18.0,1,0,0,6875,0,6875
0,,,1,55.0,9,0,0,150800,0,150800
1,1964.0,1961.0,0,21.0,1,0,0,14400,0,14400
1,1964.0,1961.0,0,16.0,1,0,0,18000,0,18000
0,1973.0,1974.0,0,26.0,1,0,0,14400,0,14400
0,1980.0,1980.0,0,17.0,7,0,0,1275,0,1275
0,1980.0,1980.0,0,16.0,7,0,0,1275,0,1275
0,1980.0,1980.0,0,21.0,1,0,0,14400,0,14400
1,1980.0,1980.0,0,20.0,1,0,0,14400,0,14400
1,1960.0,1965.0,0,27.0,1,0,0,35360,0,35360
1,,,0,64.0,0,0,0,23000,0,23000
0,1970.0,,0,20.0,1,0,0,14400,0,14400
0,1970.0,,0,18.0,7,0,0,14400,0,14400
1,1988.0,,0,21.0,2,0,0,33592,0,33592
1,1926.0,1913.0,0,60.0,1,0,0,14400,0,14400
0,1955.0,,0,44.0,1,0,0,62400,0,62400
0,1962.0,,0,24.0,1,0,0,14400,0,14400
0,1969.0,,0,29.0,1,0,0,20766,0,20766
0,1965.0,1959.0,0,34.0,1,0,0,70000,0,70000
1,1944.0,,0,57.0,1,0,0,65000,0,65000
0,,,0,28.0,3,0,0,10385,0,10385
1,1974.0,1969.0,0,25.0,1,0,0,2000,0,2000
1,1974.0,1969.0,0,23.0,3,0,0,800,0,800
1,1969.0,1967.0,0,32.0,1,0,0,44160,0,44160
0,1978.0,,0,22.0,1,0,0,6000,0,6000
1,1978.0,,0,23.0,1,0,0,4800,0,4800
1,1980.0,,0,20.0,1,0,0,18000,0,18000
1,1980.0,,0,19.0,1,0,0,19400,0,19400
1,1980.0,,0,17.0,7,0,0,15000,0,15000
0,1965.0,1960.0,0,22.0,1,1,0,14400,0,14400
1,1980.0,1973.0,0,17.0,1,0,0,3900,0,3900
0,,,0,54.0,1,0,0,35000,0,35000
0,,,0,28.0,1,0,0,14400,0,14400
1,1973.0,1977.0,0,22.0,1,0,0,42432,0,42432
1,1970.0,1960.0,0,18.0,3,0,0,5760,0,5760
1,,,0,59.0,1,0,0,14400,0,14400
1,1979.0,,0,25.0,3,2,0,14398,0,14398
1,,,1,66.0,1,0,0,14400,0,14400
1,1977.0,,0,19.0,7,0,0,1384,0,1384
1,1977.0,,0,19.0,3,0,0,19200,0,19200
0,1977.0,,0,19.0,3,0,0,12240,0,12240
1,1978.0,1978.0,0,20.0,1,0,0,75000,0,75000
0,1955.0,1951.0,0,44.0,3,0,0,39400,0,39400
1,1968.0,1967.0,0,26.0,1,0,0,34000,0,34000
1,1973.0,1964.0,0,26.0,1,2,0,60000,0,60000
1,1973.0,1964.0,0,28.0,1,0,0,5000,0,5000
1,,,0,24.0,1,2,0,35000,0,35000
0,1967.0,1962.0,0,29.0,2,0,0,14400,0,14400
0,,,0,21.0,1,0,0,14400,0,14400
0,1967.0,1967.0,0,32.0,1,0,0,35360,0,35360
0,1968.0,,0,30.0,1,0,0,26880,0,26880
1,1979.0,1979.0,0,24.0,1,0,0,65000,0,65000
0,,,1,31.0,5,0,0,5915,0,5915
0,1972.0,1969.0,0,20.0,7,0,0,5280,0,5280
1,1960.0,1958.0,0,29.0,1,0,0,45000,0,45000
0,1967.0,,0,24.0,1,0,0,35994,0,35994
1,1978.0,1977.0,0,17.0,1,0,0,27000,0,27000
1,1978.0,1977.0,0,26.0,1,0,0,23000,0,23000
0,1958.0,1960.0,0,27.0,3,0,0,14400,0,14400
1,1948.0,,0,52.0,3,0,0,14400,0,14400
1,1988.0,1984.0,0,16.0,3,0,0,1599,0,1599
